Incubation_Start_Date,Incubation_End_Date,Temperature,Humidity,Egg_Weight,Egg_Turning_Frequency,Hatched
07/25/2024,08/15/2024,37.805027,54.262811,62.729972,5,1
12/02/2024,12/22/2024,38.037505,53.09004,48.741117,5,0
03/24/2024,04/14/2024,37.796326,54.014264,57.190431,5,0
02/01/2024,02/20/2024,37.487932,62.314909,63.703413,6,0
10/19/2024,11/08/2024,37.203813,53.260491,64.910379,3,0
05/10/2023,06/02/2023,37.781933,55.46887,39.677089,3,0
03/20/2024,04/10/2024,37.448719,57.536348,61.947348,4,0
12/27/2023,01/15/2024,37.426158,56.720462,58.620843,3,0
12/05/2024,12/26/2024,37.332385,56.893664,51.815345,5,0
01/08/2023,01/29/2023,37.763813,54.762243,51.831878,3,0
03/14/2024,04/02/2024,37.660594,51.190936,60.477332,4,1
12/24/2023,01/14/2024,37.327489,49.962903,56.916877,6,1
10/09/2024,11/01/2024,37.59899,56.039672,59.333552,4,0
08/22/2023,09/11/2023,37.189077,60.789681,49.300305,5,0
08/23/2024,09/15/2024,38.073317,55.751498,58.808913,3,0
11/02/2023,11/23/2023,37.773901,57.597386,53.777849,5,0
10/15/2024,11/05/2024,37.512923,54.343259,58.324649,6,1
05/01/2023,05/20/2023,37.568541,56.776398,61.433169,6,0
07/08/2024,07/28/2024,37.443298,53.098517,52.986484,6,0
07/11/2023,07/30/2023,37.645701,58.193035,55.553284,4,0
01/10/2023,02/02/2023,38.025679,55.94931,65.896556,3,0
03/20/2023,04/11/2023,38.157625,54.422242,55.137481,3,0
01/24/2023,02/13/2023,37.696673,57.41532,61.639602,5,0
11/22/2023,12/13/2023,38.236085,55.487459,53.05084,4,0
07/30/2024,08/19/2024,37.556622,53.043131,60.413243,5,0
01/16/2024,02/08/2024,37.887659,55.35225,52.584362,4,0
02/23/2024,03/15/2024,37.466416,55.611216,60.11364,6,1
02/07/2024,02/27/2024,37.670075,57.036572,72.054526,5,1
08/06/2023,08/27/2023,37.363913,55.524903,57.746681,5,1
01/30/2024,02/20/2024,37.764203,57.363901,54.494879,5,0
12/16/2024,01/07/2025,37.643889,52.721446,58.566093,5,0
01/23/2024,02/14/2024,38.026213,56.109706,60.05963,5,0
05/13/2024,06/03/2024,37.357565,53.450982,56.614288,6,1
06/14/2024,07/05/2024,37.447831,48.522084,59.806406,3,0
07/12/2024,08/01/2024,37.812586,53.93866,59.510444,3,1
06/10/2023,06/29/2023,37.459443,57.707117,58.415298,4,0
07/06/2024,07/25/2024,37.745706,58.071862,64.197727,5,1
06/24/2024,07/14/2024,37.905505,53.451139,67.460835,5,0
08/07/2023,08/27/2023,37.349195,54.062244,43.48215,3,0
07/28/2023,08/16/2023,38.709321,51.847872,48.8351,4,0
05/09/2024,05/31/2024,37.609045,54.797776,65.332112,3,0
09/12/2023,10/03/2023,37.191692,56.793542,59.370579,6,0
03/17/2024,04/07/2024,37.735048,54.676028,48.203611,4,0
09/21/2024,10/13/2024,37.851819,56.893907,56.489494,4,1
03/29/2024,04/21/2024,37.606515,55.468774,56.285876,6,0
01/12/2023,02/03/2023,37.580459,55.38286,51.492502,5,1
12/07/2024,12/26/2024,37.744933,49.584796,66.085978,5,0
02/14/2023,03/08/2023,37.516356,57.979612,68.499863,6,0
07/26/2023,08/15/2023,37.413022,50.54852,65.022065,4,0
02/12/2024,03/02/2024,37.599699,53.772769,57.591457,4,0
02/07/2024,02/29/2024,38.030401,54.105083,48.924819,3,0
05/28/2024,06/16/2024,37.345566,56.269084,51.645494,3,0
06/18/2024,07/08/2024,37.401701,55.033771,53.488768,3,0
09/19/2024,10/08/2024,37.923532,49.912204,52.024337,4,0
07/05/2023,07/28/2023,37.597164,61.073804,58.770099,3,0
02/29/2024,03/23/2024,36.920146,56.39694,66.843347,5,0
08/03/2023,08/23/2023,37.018301,57.765871,51.768464,4,0
10/03/2023,10/24/2023,37.706888,53.147835,59.48143,3,0
07/06/2024,07/27/2024,37.107238,54.409889,62.657456,3,1
05/07/2024,05/27/2024,37.419006,57.337525,62.104101,5,1
04/27/2023,05/17/2023,37.768169,56.447963,55.155864,6,1
12/20/2024,01/08/2025,37.987351,51.481454,56.383243,4,0
12/04/2024,12/24/2024,38.283175,59.545154,62.416096,4,0
01/26/2024,02/16/2024,37.722939,53.007648,65.877469,3,0
01/05/2024,01/26/2024,37.739046,56.574639,62.485783,4,0
07/25/2023,08/13/2023,37.249504,53.284851,60.311752,3,1
06/25/2024,07/17/2024,37.748337,57.504125,58.333506,4,1
08/06/2024,08/29/2024,37.76279,52.531529,67.540593,4,0
08/09/2024,08/28/2024,37.470566,49.520114,63.463281,6,0
03/26/2023,04/14/2023,37.451226,51.912937,49.579024,5,0
01/07/2023,01/30/2023,37.499996,53.264003,54.327898,4,0
03/12/2024,04/01/2024,37.369712,58.293569,54.035287,6,0
05/06/2023,05/26/2023,36.988259,57.337515,57.930115,5,0
06/09/2023,07/01/2023,37.693641,54.321468,57.012843,4,0
08/31/2024,09/22/2024,37.741507,55.848477,53.940223,3,0
11/06/2024,11/27/2024,37.648085,56.922838,58.988653,4,1
07/01/2023,07/23/2023,37.835654,59.424778,62.178078,3,0
07/21/2023,08/13/2023,37.305187,57.859417,59.716254,3,0
10/17/2023,11/07/2023,37.640124,53.085219,63.172087,3,0
10/10/2024,11/02/2024,37.246532,58.394834,53.395789,4,0
12/12/2023,01/04/2024,37.756702,53.669487,59.324451,4,1
12/30/2024,01/18/2025,37.604283,52.274784,50.040943,4,0
11/20/2023,12/13/2023,37.500652,58.63091,56.224766,3,0
11/30/2024,12/22/2024,37.841379,53.166196,54.284959,4,0
09/18/2023,10/07/2023,37.727469,55.650157,66.087296,3,0
07/02/2024,07/21/2024,37.337152,59.412546,67.352081,4,0
07/23/2024,08/12/2024,37.784146,53.976165,59.949409,4,0
01/30/2023,02/20/2023,37.608976,46.40681,47.985185,5,1
05/27/2023,06/19/2023,37.723285,50.170805,55.865011,3,0
09/07/2024,09/29/2024,37.60607,61.649008,66.138005,3,0
10/30/2023,11/19/2023,37.461809,53.829188,60.649224,5,0
01/03/2024,01/22/2024,37.617174,58.917916,63.236056,3,0
05/22/2023,06/12/2023,37.591044,52.135719,63.257736,6,1
03/20/2023,04/12/2023,37.548249,55.660513,62.539937,3,0
07/18/2023,08/06/2023,37.732689,52.420664,59.306162,3,0
12/06/2024,12/26/2024,37.977371,57.587726,56.536431,4,0
08/22/2023,09/11/2023,38.055852,49.400539,70.63821,5,0
06/04/2024,06/27/2024,37.266614,58.993763,62.813047,3,0
07/10/2024,08/02/2024,37.485395,55.93727,61.300534,4,0
10/19/2023,11/08/2023,37.700898,53.771825,56.34352,3,0
11/19/2024,12/12/2024,37.485091,55.573219,68.659289,5,1
12/11/2024,01/03/2025,37.272303,55.305005,59.300011,3,0
12/16/2024,01/08/2025,37.89578,55.52858,49.385916,6,1
02/17/2023,03/09/2023,37.653115,57.005102,49.61779,5,0
04/19/2023,05/10/2023,37.577601,56.694181,62.470414,4,0
10/08/2023,10/31/2023,37.486897,56.157602,56.932147,6,1
04/04/2024,04/27/2024,37.584902,54.494935,54.334736,5,0
04/28/2024,05/19/2024,37.550875,55.415849,54.75887,6,1
01/01/2024,01/22/2024,37.176572,61.883376,63.184292,5,0
10/06/2023,10/25/2023,37.546791,55.254744,48.302136,6,0
10/23/2023,11/13/2023,37.782064,50.74848,51.473124,6,0
08/28/2023,09/17/2023,37.367936,55.11411,53.653694,4,1
08/28/2024,09/18/2024,37.36981,49.858493,56.000446,3,0
07/27/2023,08/16/2023,37.459974,55.075492,48.272305,6,0
12/18/2023,01/08/2024,37.736256,52.953078,68.173857,6,0
09/22/2024,10/14/2024,37.608187,54.591647,52.689881,4,1
03/28/2024,04/17/2024,37.492642,57.477183,67.620924,5,0
08/11/2024,09/01/2024,37.480968,51.470087,50.421596,6,0
10/27/2024,11/15/2024,37.582925,59.5504,63.219421,5,1
01/15/2023,02/03/2023,37.697889,55.686962,43.359609,5,0
11/12/2023,12/04/2023,37.534218,52.086985,61.252712,5,0
07/27/2024,08/16/2024,37.607172,59.080269,49.529103,6,0
01/01/2024,01/24/2024,37.876994,53.373331,53.460959,3,0
08/22/2023,09/13/2023,37.910099,53.680427,59.238845,3,0
10/15/2024,11/04/2024,37.833848,54.983842,54.814819,4,0
08/29/2023,09/18/2023,37.956678,53.104541,56.529023,6,0
07/16/2023,08/07/2023,37.014358,48.958184,56.256835,6,0
07/08/2023,07/28/2023,37.379945,49.485122,68.606217,5,1
04/27/2024,05/18/2024,37.5751,51.15877,53.571366,3,0
08/05/2024,08/27/2024,37.702927,56.786125,69.650317,6,1
08/22/2023,09/12/2023,38.18207,59.16932,64.227955,4,1
05/31/2023,06/21/2023,37.94511,57.034195,57.493665,6,0
07/26/2023,08/18/2023,37.690156,57.052289,55.255008,4,0
03/24/2023,04/12/2023,37.383201,52.937377,68.863976,6,1
04/08/2023,04/30/2023,37.546526,50.759519,50.270909,6,0
02/22/2024,03/12/2024,37.331466,53.646411,58.837111,5,0
02/13/2023,03/04/2023,37.736666,56.471254,60.608294,6,1
10/19/2023,11/11/2023,37.873534,53.212246,51.695673,4,0
04/26/2023,05/15/2023,37.982212,56.419096,57.506207,5,0
08/26/2023,09/17/2023,38.366438,55.530922,51.928147,3,0
01/22/2024,02/11/2024,38.023553,51.288996,62.133371,3,0
04/07/2024,04/26/2024,36.929543,64.393157,56.90769,4,0
09/19/2024,10/09/2024,37.837707,54.16939,51.833553,6,1
09/06/2024,09/27/2024,37.824416,53.352491,51.797417,5,0
05/10/2024,05/30/2024,37.816932,59.749265,48.449445,6,0
01/24/2023,02/15/2023,37.179319,52.5047,52.346974,3,0
01/19/2024,02/09/2024,37.124171,54.152599,60.335984,5,0
10/09/2024,10/30/2024,37.607723,56.884244,54.673939,3,0
12/20/2024,01/08/2025,37.347291,50.212457,64.777651,5,1
05/30/2023,06/22/2023,37.564698,52.972277,54.228278,3,0
03/12/2023,04/01/2023,37.633781,54.648271,56.331217,4,0
01/20/2024,02/08/2024,37.628092,50.241983,62.816968,5,1
11/12/2024,12/05/2024,37.280166,56.121041,56.071906,5,1
04/08/2023,04/29/2023,37.409472,55.19822,58.630577,3,1
02/10/2023,03/03/2023,37.533198,47.018225,58.781623,6,0
06/22/2023,07/15/2023,37.373056,53.859577,53.536578,3,1
01/26/2023,02/15/2023,37.145466,53.050171,65.399844,3,0
04/08/2024,04/27/2024,37.706766,52.895661,58.513645,5,1
03/28/2024,04/17/2024,37.6575,56.139019,46.573455,3,0
06/16/2023,07/05/2023,37.596488,54.396867,51.453922,4,0
09/21/2023,10/14/2023,37.621148,52.716765,49.085658,6,0
08/09/2023,08/30/2023,37.527756,55.042623,62.910528,5,0
11/10/2023,12/01/2023,37.825544,57.772468,51.99151,4,0
09/19/2023,10/10/2023,37.849045,54.675243,51.380536,3,1
05/03/2023,05/25/2023,37.437462,55.578063,61.262046,4,1
02/01/2023,02/20/2023,37.484335,57.314993,50.29514,4,0
12/14/2024,01/06/2025,37.429129,55.248013,62.424246,3,1
06/16/2024,07/06/2024,37.220102,58.724416,50.511533,3,0
05/11/2024,06/01/2024,37.510224,46.343191,53.808706,3,0
02/01/2023,02/23/2023,37.622498,58.765237,53.068921,3,0
12/17/2024,01/07/2025,37.449984,56.529189,55.829605,6,0
08/23/2024,09/11/2024,37.538964,53.686843,65.924619,4,1
05/02/2023,05/23/2023,37.465571,51.475621,52.840512,5,0
02/05/2023,02/27/2023,37.520096,55.302979,55.184282,5,0
10/21/2024,11/13/2024,37.634144,60.943528,64.758483,6,0
04/23/2023,05/16/2023,37.535479,52.401531,54.977127,4,0
12/16/2024,01/06/2025,36.898373,50.879658,62.764443,4,0
05/12/2024,06/03/2024,37.649197,56.420174,57.395282,3,0
12/02/2023,12/25/2023,37.641163,55.356953,52.809995,6,1
04/21/2024,05/13/2024,37.691424,54.256894,56.808424,6,1
04/16/2024,05/05/2024,37.554136,53.476044,55.861384,3,0
06/02/2024,06/24/2024,37.889581,59.475604,56.546912,3,0
05/05/2024,05/26/2024,38.016773,51.588593,56.693757,4,0
08/03/2024,08/25/2024,37.840527,55.925213,61.057001,6,1
04/12/2023,05/05/2023,37.339558,48.033808,54.953764,3,0
04/17/2024,05/10/2024,37.489003,60.10448,55.365465,5,0
03/18/2023,04/09/2023,37.950647,58.63919,57.971018,5,0
10/03/2023,10/22/2023,36.905805,59.39982,48.520678,6,0
02/04/2023,02/23/2023,37.388295,52.995383,49.86756,6,0
12/30/2023,01/21/2024,37.356187,56.311311,56.822936,6,0
03/07/2024,03/27/2024,37.614834,51.044045,53.185336,6,0
06/17/2023,07/07/2023,37.680308,52.855417,54.34509,5,0
03/27/2024,04/16/2024,37.099044,50.31666,56.809339,4,0
03/07/2024,03/28/2024,37.567369,51.68626,57.534093,6,0
02/12/2023,03/05/2023,37.48395,48.65864,60.963553,5,0
02/19/2023,03/11/2023,37.214382,55.994706,56.597587,3,0
01/16/2024,02/07/2024,38.034074,56.027394,55.106635,3,0
10/28/2024,11/18/2024,37.209787,55.672886,70.053533,4,1
04/02/2024,04/21/2024,37.202578,51.700512,56.841352,3,0
07/11/2023,07/31/2023,37.988444,53.672441,49.081683,3,0
09/02/2024,09/22/2024,37.067191,57.537315,61.097849,6,1
08/21/2024,09/10/2024,37.720743,54.200199,46.389991,4,0
09/12/2023,10/04/2023,37.248224,56.693579,74.511069,5,0
09/03/2023,09/26/2023,37.362899,60.181877,56.626834,6,0
10/29/2023,11/17/2023,37.383294,54.321291,59.847268,5,0
10/09/2024,10/31/2024,37.934187,54.385306,64.933235,4,1
09/27/2023,10/17/2023,36.707064,52.38695,61.720788,4,0
10/18/2023,11/10/2023,37.735422,52.941362,50.146502,4,0
10/24/2024,11/13/2024,37.845481,53.846107,50.780856,5,0
04/26/2023,05/16/2023,37.527285,53.766104,65.563516,6,0
04/25/2023,05/17/2023,37.177771,58.575052,53.84134,6,0
04/04/2024,04/23/2024,38.076658,52.096255,56.546223,6,0
01/22/2023,02/14/2023,37.838956,55.27528,60.928616,4,1
03/19/2023,04/10/2023,37.835611,60.880182,63.016384,4,0
06/15/2023,07/05/2023,37.662211,59.878169,53.514813,4,0
01/23/2023,02/11/2023,38.113423,55.108532,62.935713,5,0
11/21/2023,12/11/2023,37.715218,58.128857,62.101637,5,1
01/23/2024,02/11/2024,37.318289,59.309351,50.343233,5,0
06/03/2023,06/24/2023,37.282581,58.723904,60.179866,4,0
11/25/2023,12/17/2023,37.96998,59.174544,59.022462,4,0
12/11/2023,01/02/2024,37.591441,55.421751,57.549623,6,1
02/29/2024,03/20/2024,37.499185,58.630285,54.532211,6,0
08/15/2023,09/07/2023,38.022814,52.221907,58.947013,3,1
02/22/2023,03/13/2023,37.789452,57.280268,62.680667,4,0
08/13/2023,09/04/2023,37.146264,51.954098,60.538545,4,0
12/06/2023,12/28/2023,37.785221,53.637485,54.167606,6,1
08/24/2023,09/14/2023,37.99157,53.570448,55.826867,3,0
06/17/2024,07/09/2024,38.343467,55.145948,50.879595,5,0
12/24/2024,01/13/2025,37.727944,54.713616,46.89631,6,1
03/11/2023,03/31/2023,37.222611,53.635063,53.739819,5,0
10/04/2023,10/25/2023,37.394896,52.250894,51.498981,6,0
10/09/2024,11/01/2024,37.635515,56.177463,54.841389,3,0
04/15/2023,05/05/2023,37.252633,62.196921,62.482644,4,0
02/19/2023,03/12/2023,37.692916,49.895896,61.875306,6,0
09/18/2023,10/10/2023,36.96192,54.430349,61.247317,4,0
09/11/2024,10/03/2024,37.711002,53.470258,57.912954,6,0
01/12/2024,02/02/2024,37.405121,51.82621,58.088756,4,0
07/09/2023,07/28/2023,37.077,54.554851,49.872884,3,0
06/10/2024,07/01/2024,37.524655,61.384632,59.25104,6,0
09/13/2023,10/04/2023,37.469634,58.45237,59.346115,5,0
05/02/2023,05/21/2023,37.92245,59.547129,67.330489,5,0
02/09/2024,02/28/2024,37.298305,54.912887,54.203259,4,1
01/23/2023,02/14/2023,37.879713,54.992111,58.818492,6,0
12/03/2023,12/23/2023,37.386993,57.329023,56.286101,4,0
10/04/2023,10/24/2023,37.661645,50.113966,54.046148,3,0
10/09/2023,10/31/2023,37.563473,56.630125,47.755103,6,0
11/25/2024,12/15/2024,37.339468,53.815729,49.153108,6,0
01/11/2023,02/01/2023,37.355059,54.824786,49.188816,4,0
09/26/2024,10/16/2024,37.726995,57.258068,61.590007,5,0
10/31/2024,11/20/2024,37.341862,55.05391,57.318848,6,1
01/21/2024,02/12/2024,37.591121,54.812326,53.201829,6,0
08/03/2024,08/24/2024,37.045487,53.962021,64.218364,4,0
12/16/2024,01/06/2025,37.278115,56.914365,58.788724,4,0
03/09/2024,03/28/2024,37.80644,59.560265,58.741023,3,0
04/22/2023,05/13/2023,37.589933,50.437699,56.746363,4,0
10/27/2024,11/15/2024,38.186569,51.464319,64.873869,4,0
10/10/2024,11/01/2024,37.678446,55.858739,57.136709,5,0
12/19/2023,01/09/2024,37.567095,56.389864,52.286213,4,0
08/04/2024,08/23/2024,37.992682,53.079413,42.44587,5,0
07/10/2024,07/30/2024,37.50523,57.965986,52.239097,3,0
07/28/2023,08/18/2023,37.190618,55.030232,57.917976,6,1
10/17/2024,11/07/2024,37.12969,57.778266,47.13673,3,0
04/19/2023,05/12/2023,38.034622,46.649094,59.366828,5,0
09/10/2023,09/29/2023,37.025498,52.500867,51.401225,5,0
09/12/2023,10/05/2023,37.524827,56.067051,57.420377,4,0
07/15/2024,08/03/2024,37.675296,55.290995,61.909967,4,0
02/10/2023,03/05/2023,37.741242,59.959806,54.281599,5,0
11/04/2023,11/25/2023,37.577633,57.580734,58.188444,4,0
11/27/2024,12/17/2024,37.702179,58.29109,55.10997,6,1
09/03/2024,09/25/2024,37.384995,54.839693,56.356671,3,0
03/09/2023,03/29/2023,37.409168,51.048766,54.91811,5,0
11/15/2023,12/08/2023,37.212095,55.051371,61.826815,6,0
02/13/2023,03/07/2023,37.901416,55.106373,61.897077,6,0
12/03/2024,12/24/2024,37.960158,50.875705,62.804946,6,0
05/30/2024,06/21/2024,37.172581,54.614492,55.219346,6,1
01/01/2023,01/23/2023,37.440244,57.491731,55.433972,4,0
01/03/2024,01/24/2024,37.660527,49.372181,61.69528,3,0
11/03/2024,11/26/2024,37.499693,46.054727,55.422734,5,0
03/08/2024,03/28/2024,37.315868,55.481059,53.376744,3,0
10/22/2023,11/10/2023,37.868168,52.308845,54.954824,4,0
06/03/2023,06/23/2023,38.354266,59.045276,58.561753,4,0
11/11/2024,11/30/2024,37.409327,55.562143,51.860824,5,0
09/07/2024,09/28/2024,37.840119,54.836948,58.248411,3,1
03/08/2023,03/29/2023,37.771151,55.201697,54.865096,6,0
01/15/2024,02/07/2024,37.348165,55.422208,57.837066,6,0
04/30/2024,05/21/2024,37.498847,55.130235,62.081198,4,0
03/19/2023,04/10/2023,38.166062,54.881118,67.661331,5,0
09/18/2023,10/09/2023,37.239939,53.181763,62.966495,5,0
01/28/2024,02/18/2024,37.297894,48.674675,48.88229,5,0
09/30/2023,10/23/2023,37.852359,52.110519,59.903401,5,1
02/07/2024,02/26/2024,37.578343,55.876547,54.091615,3,0
07/16/2023,08/08/2023,37.700808,52.459583,62.331779,3,0
01/21/2023,02/12/2023,37.337912,56.509388,72.094634,4,1
09/26/2024,10/16/2024,37.260966,54.176797,57.128371,3,0
10/09/2024,11/01/2024,37.54793,48.229565,65.666156,3,0
05/14/2023,06/03/2023,37.301158,57.062761,56.190852,6,1
04/09/2024,04/30/2024,37.302463,52.091806,67.465442,5,0
10/26/2023,11/15/2023,38.196015,52.510164,54.507803,3,0
08/27/2024,09/18/2024,37.317981,57.140169,64.087063,6,0
01/19/2023,02/09/2023,37.294242,50.926943,68.097369,4,0
08/09/2023,09/01/2023,37.754091,55.421878,56.3929,3,0
09/01/2024,09/23/2024,37.786518,55.575244,66.333612,3,0
01/19/2024,02/11/2024,37.499584,57.423092,57.04883,6,1
03/18/2024,04/09/2024,36.984249,54.783815,49.176727,3,0
12/08/2024,12/27/2024,37.252515,51.900753,55.162304,5,0
05/30/2024,06/22/2024,37.632055,57.305898,61.429057,6,1
04/17/2024,05/10/2024,37.250065,58.505779,52.849895,5,0
04/06/2024,04/27/2024,37.309305,53.858798,66.56679,5,0
06/13/2023,07/06/2023,37.829277,51.887364,52.424141,6,0
08/21/2023,09/13/2023,38.250535,54.700337,67.062676,5,0
05/14/2024,06/03/2024,37.767029,51.375065,53.445448,6,0
08/08/2024,08/30/2024,37.750686,52.839323,58.333864,4,0
04/19/2023,05/12/2023,37.356697,53.259534,59.230226,5,0
03/28/2024,04/18/2024,37.49627,56.292046,52.050412,4,0
11/06/2024,11/27/2024,37.807401,55.501667,45.157778,5,1
04/04/2023,04/23/2023,37.381985,47.738142,54.994314,3,0
03/14/2023,04/02/2023,37.699959,56.632864,60.829542,6,0
10/26/2024,11/18/2024,37.464233,59.256243,64.410314,3,0
03/20/2023,04/12/2023,37.309149,59.042232,53.288172,5,0
07/03/2023,07/26/2023,36.840544,59.707873,57.967658,5,0
12/24/2023,01/12/2024,37.606665,52.956093,58.349778,3,1
07/10/2024,08/02/2024,37.987542,56.31647,67.53978,3,0
06/22/2023,07/15/2023,37.927316,55.05301,50.124602,4,0
02/25/2023,03/19/2023,37.583683,54.648251,62.813925,6,1
12/19/2023,01/08/2024,37.554083,50.183483,47.778433,5,0
08/06/2024,08/29/2024,37.834545,49.134226,65.994343,6,0
10/17/2024,11/09/2024,37.904995,56.502185,60.932092,3,0
09/25/2023,10/14/2023,37.383873,55.465429,51.756575,6,0
06/26/2023,07/19/2023,37.422775,56.761744,56.910922,6,0
07/22/2024,08/14/2024,37.839701,55.162247,59.036655,3,0
06/17/2023,07/07/2023,37.080327,54.188723,56.786675,3,0
11/04/2023,11/26/2023,37.51713,58.477357,71.561581,5,0
05/01/2023,05/22/2023,37.312208,59.470897,64.678733,5,0
12/30/2023,01/18/2024,37.300078,55.184746,58.975596,6,0
11/15/2023,12/08/2023,37.555814,59.120587,60.083031,6,0
08/06/2023,08/28/2023,37.515374,50.317639,49.838844,3,0
03/17/2024,04/09/2024,37.765511,58.423897,61.71502,3,0
07/20/2023,08/08/2023,37.965777,55.125159,64.796883,4,0
01/14/2024,02/02/2024,37.589586,54.555037,54.852259,6,0
08/24/2023,09/16/2023,38.195235,56.562495,67.397203,5,0
04/15/2024,05/06/2024,37.870489,58.281499,69.638136,6,0
05/29/2024,06/18/2024,37.666025,54.83787,59.00659,5,0
04/02/2023,04/24/2023,37.936734,53.425601,62.074458,3,0
12/26/2024,01/14/2025,37.55855,55.812508,55.707927,3,0
07/29/2023,08/17/2023,37.26942,56.96181,64.87117,6,0
04/21/2024,05/11/2024,37.235522,58.956822,55.406853,3,0
11/19/2023,12/08/2023,37.520851,51.393182,59.348308,3,0
12/01/2023,12/24/2023,38.165406,51.034695,62.496628,5,0
05/27/2023,06/19/2023,37.361521,57.156898,55.130282,5,1
12/12/2023,01/04/2024,37.255518,52.927506,48.810309,4,0
10/20/2024,11/12/2024,37.647139,53.641008,49.934481,4,1
03/21/2023,04/09/2023,37.604537,51.711885,55.143099,6,0
12/27/2023,01/17/2024,37.636079,56.487273,58.729665,4,0
12/07/2024,12/30/2024,37.376953,58.040154,67.145506,4,0
03/09/2024,04/01/2024,37.326966,53.922834,69.58274,6,0
04/21/2023,05/14/2023,37.419106,50.160097,60.049028,4,0
02/14/2024,03/04/2024,37.235977,58.51191,51.215576,3,1
02/19/2024,03/12/2024,37.713519,55.441284,60.697686,3,0
10/31/2023,11/21/2023,37.750008,59.432307,56.755875,4,0
11/23/2023,12/13/2023,37.591067,60.62244,57.940928,3,0
11/20/2024,12/10/2024,37.559882,48.970299,58.133795,5,1
02/14/2023,03/05/2023,37.772146,57.039194,62.44742,4,0
10/06/2023,10/29/2023,36.966865,61.324351,43.146304,5,0
10/13/2024,11/02/2024,37.309167,53.211485,56.161311,5,1
09/26/2024,10/16/2024,37.784855,55.253313,47.745305,5,0
05/13/2023,06/02/2023,37.773824,57.759672,54.856023,6,0
08/22/2023,09/11/2023,37.920819,52.123278,52.668927,6,0
09/10/2023,10/03/2023,37.588064,58.589823,44.866715,6,0
03/16/2024,04/07/2024,37.418304,49.969908,58.049389,3,0
03/10/2024,04/01/2024,37.650738,52.347444,51.391219,6,1
12/22/2024,01/12/2025,37.684936,57.042646,61.443118,5,1
08/16/2024,09/08/2024,37.580306,53.657071,51.4077,5,1
08/14/2023,09/05/2023,37.588916,64.790563,57.81992,3,0
05/05/2024,05/24/2024,37.323569,55.155217,59.112912,3,0
03/31/2023,04/20/2023,37.621526,57.619265,58.704403,6,0
08/24/2024,09/12/2024,37.566829,56.557015,63.758483,6,0
06/22/2024,07/12/2024,37.615948,53.861371,73.721418,4,0
08/27/2024,09/18/2024,37.812818,57.808049,64.198746,5,0
11/24/2023,12/17/2023,37.334543,60.632,56.670531,5,0
02/23/2024,03/16/2024,37.575884,52.615088,54.119568,6,1
11/12/2023,12/01/2023,37.452046,53.752042,58.654554,4,0
05/03/2023,05/22/2023,37.425086,48.450168,47.528973,6,0
04/16/2024,05/05/2024,37.086851,53.054389,56.868867,4,0
02/02/2023,02/24/2023,37.503824,52.666668,60.081004,6,0
01/05/2024,01/26/2024,37.746328,48.763605,66.239769,6,0
09/09/2023,09/30/2023,37.674598,57.46135,61.382169,3,0
06/23/2024,07/15/2024,37.83355,53.274575,62.954356,6,1
12/28/2024,01/20/2025,37.680075,51.522443,60.586062,6,0
12/19/2024,01/09/2025,37.889347,53.380858,63.514388,6,0
01/19/2023,02/11/2023,37.196136,59.004234,60.628033,5,1
09/07/2023,09/28/2023,37.326017,49.972756,60.000921,6,0
01/05/2023,01/25/2023,37.192492,54.9154,57.073746,3,0
02/03/2023,02/22/2023,37.548201,58.450573,56.879217,5,0
07/22/2024,08/11/2024,37.187257,57.692579,40.617455,5,0
04/23/2024,05/12/2024,37.793233,61.451181,61.423541,5,0
11/19/2023,12/12/2023,37.427517,51.665345,67.698048,4,0
07/30/2024,08/21/2024,37.630619,52.815245,63.214887,6,1
10/24/2023,11/12/2023,37.411688,50.559816,53.87459,3,0
07/28/2023,08/16/2023,37.796174,56.553937,60.374141,6,1
11/08/2023,11/27/2023,37.954212,53.196725,57.31306,5,0
09/13/2024,10/05/2024,37.462847,54.138696,58.662218,4,0
01/17/2023,02/09/2023,37.811835,57.298759,57.291764,6,0
04/19/2024,05/09/2024,38.174342,51.829125,71.174471,4,0
12/25/2024,01/16/2025,36.978905,54.060538,59.981974,4,0
08/27/2024,09/18/2024,37.283547,58.918563,59.432687,4,0
03/26/2024,04/18/2024,37.820521,54.385436,55.079165,4,0
07/02/2023,07/21/2023,37.496395,59.126424,54.770808,3,0
02/12/2023,03/05/2023,37.663217,57.144489,59.947779,6,0
11/28/2024,12/19/2024,37.40302,51.588206,59.642993,4,0
05/09/2023,05/30/2023,37.616361,56.174232,61.209412,5,1
01/13/2023,02/02/2023,37.106517,53.304203,48.837356,3,0
04/08/2024,04/29/2024,37.452912,53.346491,50.017161,6,0
09/28/2023,10/21/2023,37.54267,56.049051,52.565345,5,0
06/14/2024,07/04/2024,37.997033,51.209429,58.226911,4,0
08/12/2024,09/04/2024,38.031169,55.4489,58.929973,6,0
09/05/2023,09/26/2023,37.841543,58.876506,53.950163,5,0
10/19/2024,11/11/2024,37.281319,55.250925,55.1887,5,0
06/01/2023,06/21/2023,37.38649,54.43189,60.873604,3,0
03/29/2024,04/19/2024,37.762638,55.680462,55.908963,3,1
10/11/2023,11/03/2023,37.610469,58.935192,64.380936,3,0
01/02/2023,01/23/2023,37.715926,57.290768,50.604446,6,0
05/04/2024,05/23/2024,37.212334,56.992945,67.678168,3,0
